,Coefficient
"harness,",0.023099503081893513
competition_school_swimsuit,0.02302323196990589
group_name,0.022991273231178902
"group_hug,",0.022991273231178902
"magnifying_glass,",0.02295974864688341
oda_nobunaga_\(fate\),0.022956380978494215
white_shirt,0.022909133809790733
groping,0.022885286067728727
solid_oval_eyes,0.022806063084675636
breast_bondage,0.022718646820503972
"tape_gag,",0.022718646820503972
tape,0.022718646820503972
improvised_gag,0.022718646820503972
yakumo_yukari,0.022702937348240335
ichigo_\(darling_in_the_franxx\),0.02269489762504178
side_braid,0.022273164955824817
shikigami,0.022265771975605954
"chick,",0.022188237298198715
"puffy_shorts,",0.0221128116200435
bob_cut,0.022086338760711106
"pole_dancing,",0.021945327045866846
red_one-piece_swimsuit,0.021929989968740057
oversized_animal,0.02190759012890511
"buruma_pull,",0.021871145320451472
watson_amelia,0.021784784486122498
skirt_hold,0.021780481005404365
"infection_monitor_\(arknights\),",0.021738288831622647
"ceiling_light,",0.021705018496387955
"hugging_own_legs,",0.021675648782414656
white_capelet,0.021455361791008706
fake_horns,0.02145097029351745
inflatable_toy,0.021437200979541226
"noodles,",0.021386035292275694
"musou_isshin_\(genshin_impact\),",0.021384504729668078
"transparent_umbrella,",0.02130125376946196
"back_tattoo,",0.021227421708794856
"headdress,",0.021218703076048326
passionlip_\(fate\),0.02118525729624857
track_suit,0.02102992664310944
sample_watermark,0.021012786532187494
"checkered_sash,",0.021005731685982798
misaka_mikoto,0.020987511573212336
strappy_heels,0.020924653785004257
"paper_bag,",0.02079620121642306
"zouri,",0.02073659403645229
cross_hair_ornament,0.02073560844787615
taimanin_suit,0.020677228085723857
sexually_suggestive,0.02064292022901161
breast_envy,0.0205640423887901
"tapir_tail,",0.02054855639017253
"nail,",0.020523189595371475
"streaming_tears,",0.02047850145656138
"sitting_backwards,",0.02041628531897676
thighhighs,0.02040436234353992
"happy_valentine,",0.020389661950632937
sleeveless_kimono,0.020286739201857605
see-through_dress,0.020282159102395714
"cocktail_dress,",0.020282159102395714
bare_shoulders,0.02025645084487154
fang_out,0.020240703952070227
holding_flag,0.02021000404797419
"two-tone_gloves,",0.02021000404797419
white_hairband,0.02020752312522843
mary_janes,0.020136740334060734
mismatched_legwear,0.019929582816425696
"bird_on_head,",0.019867995096765442
brown_hair,0.019853110245036144
"hogwarts_school_uniform,",0.01982863253772211
handbag,0.019781488864567175
"christmas_tree,",0.019736167169360393
mouse_\(computer\),0.01969395999178828
"red_gemstone,",0.019497310984213152
"plaid_shirt,",0.01943697754296505
vambraces,0.019427558002390828
"multiple_wings,",0.01938747263707896
short_shorts,0.019285156541821523
pink_skirt,0.0191024677099045
purple_belt,0.019100695353421758
jeanne_d'arc_\(ruler\)_\(fate\),0.01905156149007686
female_child,0.01902105357443052
ribbon,0.018956187223063407
flying,0.01890369562460862
patreon_logo,0.018712104511155382
detached_sleeves,0.018683165355302008
vision_\(genshin_impact\),0.01865954200543295
"smoking_gun,",0.018592192585624445
"yellow_theme,",0.018577955975977185
alternate_color,0.018249318167476134
sundae,0.018244975811871584
in_food,0.018244975811871584
skirt,0.018231281363391496
sneakers,0.01818330629322673
"bear_tail,",0.018170724780703588
"k/da_\(league_of_legends\),",0.01792437811758078
heckler_&_koch,0.017883671928280793
revolver,0.017842670474087833
heart-shaped_box,0.017805813285047715
see-through_legwear,0.017783651930619877
"holding_stylus,",0.017730685747202744
"orange_ascot,",0.01767440923647572
butterfly_wings,0.017554736850002084
purple_jacket,0.017472941341588746
misty_\(pokemon\),0.017469668983211988
glowing_eye,0.017361571909169742
red_eyes,0.017325962683061268
prisma_illya,0.017310227730589944
"thick_thighs,",0.017300415530683493
"mirror,",0.017262344338375972
gusset,0.017242038921994125
extra_arms,0.01712210077070084
"crime_prevention_buzzer,",0.017088379430287175
"lifebuoy,",0.017048570469324637
"bandage_over_one_eye,",0.01698352814196751
jack-o'-lantern,0.01670633771053323
"holding_knife,",0.016633197434535636
shell,0.0165124299177552
starter_pokemon_trio,0.016502907093761822
underboob_cutout,0.016469801015739225
torn_thighhighs,0.01641113106004944
chest_strap,0.016408440898218052
wagashi,0.016376411484358026
rotom,0.016357245941671796
"crossbow,",0.016319492511515404
sailor_moon,0.016290764758383286
backboob,0.016187729268541198
"open_bra,",0.016187729268541198
"brown_ribbon,",0.01613618700494998
bell,0.016008878833322037
two_side_up,0.015948238519951786
mini_crown,0.015920576777880058
"latex_bodysuit,",0.015889631929159296
"holding_vegetable,",0.015845987771128875
"u_u,",0.015768355067012373
melon,0.015582556345252099
bb_\(swimsuit_mooncancer\)_\(fate\),0.015559540792865452
earrings,0.015249571891276386
turtle_shell,0.015225349562239752
"towel_around_neck,",0.01522004895602588
wu_zetian_\(fate\),0.015207892480228162
bear_girl,0.015177369921769808
"leather_pants,",0.01515261631279857
broom,0.015039659787536956
"silver_trim,",0.01501953803655295
"green_headwear,",0.01500496672322708
holding_staff,0.014963902714347952
leafa,0.014904874006544671
earphones,0.01490036882937248
closed_eyes,0.014871847654947397
jacket_on_shoulders,0.014818233243865091
covering_face,0.014752998100665679
gold_earrings,0.014730634630247978
"sarong,",0.014724860667923653
"back-to-back,",0.01467343093780731
hair_ribbon,0.014627980802272917
"ribbed_shirt,",0.014597095621253412
lum,0.014460662164718469
"electrokinesis,",0.014460662164718469
"grey_hairband,",0.014429431052895916
shorts,0.014415701942243859
jellyfish,0.014347010301250107
"horseshoe_ornament,",0.014295904625406827
grey_sweater,0.01429199012694381
"yellow_shorts,",0.014109052817824467
eyeball,0.014028303010962077
black_skirt,0.014015418754295468
"what,",0.013981988496542143
shimakaze_\(kancolle\),0.013931732359198572
quarter_note,0.013926356497985584
"knees_apart_feet_together,",0.013883706084465498
hands_on_feet,0.013883706084465498
lifted_by_another,0.013865923243525232
waist_cape,0.01384304192615185
bouquet,0.013839651393263576
licking_another's_face,0.013826302870703007
"runes,",0.013786405216801776
moonlight,0.013546506849381306
"aqua_jacket,",0.013539498523236437
"back_cutout,",0.013514113276862248
"violin,",0.013452614070522118
"angel,",0.013427261169599454
dutch_angle,0.013320581051242062
"purple_socks,",0.013316026938094255
"rain,",0.01328767928150853
tempura,0.013275168029825125
grey_coat,0.013247248078197063
sleeve_cuffs,0.013162408544348496
multicolored_swimsuit,0.013146352628421816
patchouli_knowledge,0.012961257454164321
pyra_\(pro_swimmer\)_\(xenoblade\),0.01293408073162217
single_sleeve,0.012909196115101627
aiming_at_viewer,0.012872323981871858
multiple_others,0.012820601065975629
"greaves,",0.012814183890077156
black_sweater,0.012779612648448386
"black_kimono,",0.012752119654172262
maid_apron,0.012710895013497196
brown_pantyhose,0.01268950061321354
alternate_costume,0.012671316743148118
yasaka_kanako,0.01262359245627792
kouhaku_nawa,0.012435630831175213
mini_hat,0.012393461137399718
holding_dagger,0.012377759398927034
labcoat,0.012254595096425798
bread,0.012172799485697695
"antlers,",0.012148504556108964
painting_\(action\),0.012077030457327532
clipboard,0.012053506555775308
multiple_riders,0.011872982465090026
nagato_yuki,0.011872982465090026
kyon,0.011872982465090026
tropical_drink,0.011834385554388848
condom_in_mouth,0.011804756346083276
"holding_handheld_game_console,",0.011793916038075029
lantern,0.011720830210080562
"cover_image,",0.01171741249152582
"baguette,",0.011706295622716427
"paw_shoes,",0.011687024366142013
"spilling,",0.011619788874336833
"red_pants,",0.011619371630042214
medium_hair,0.011498699587656442
"kiss,",0.01148016018465969
bride,0.011426916439802301
shade,0.011406063627185705
green_hair,0.011400164957204102
submerged,0.011369594732363349
"holding_pencil,",0.011365533582431264
artoria_pendragon_\(fate\),0.011333179155137915
"gunblade,",0.011298715198364376
uneven_gloves,0.011298715198364376
swing,0.011216156395222715
goldfish,0.011201574749664359
"hauchiwa,",0.011148648855141934
"animal_on_shoulder,",0.011109008626298867
"pajamas,",0.01109630564764495
short_hair,0.011037463047855462
"shimakaze_\(kancolle\)_\(cosplay\),",0.011026268327940309
;\),0.010940540290173738
"electricity,",0.010903383922041304
grey_gloves,0.010854623398390523
"taking_picture,",0.010592361934243627
skadi_\(arknights\),0.010579394467765405
"fishing,",0.01051126678464287
"toothbrush,",0.010367002089289337
sound_effects,0.010276352741489017
tamamo_cat_\(fate\),0.010232847631699987
"lace-trimmed_panties,",0.010198222741572947
"hair_pulled_back,",0.0101651236491573
snowing,0.010117900822536798
trash_bag,0.010107130580579417
"harem,",0.010027941038875431
bridal_gauntlets,0.009944502597569922
"milky_way,",0.009592762942863462
"fur-trimmed_legwear,",0.009581974720905313
"toeless_footwear,",0.009464465900154916
laevatein_\(touhou\),0.009444411116180995
style_parody,0.009390711643144013
wringing_clothes,0.009345372615955156
smirk,0.009322688978010408
tying_hair,0.00930278859309194
"bathrobe,",0.00927961114391435
breasts_apart,0.009153867364059431
arm_behind_head,0.009126748512127985
"white_suit,",0.009092297012052795
"chain_leash,",0.00907856711843091
wolf_girl,0.009022033207119515
small_breasts,0.008907148215914876
"club_\(shape\),",0.008894348466070111
earmuffs,0.008727772998404475
"red_bodysuit,",0.008721344626708677
vikala_\(granblue_fantasy\),0.008716210539253219
"emoji,",0.008708926969219925
akagi_\(azur_lane\),0.00867294923722393
la+_darknesss,0.008634388410853795
nice_nature_\(umamusume\),0.008501139213677745
"sleeveless_turtleneck_leotard,",0.008429822569753942
dragon_wings,0.008392056952813831
"hand_on_headwear,",0.008325116973414834
water_drop,0.008180888731361717
diadem,0.008167169385909855
usami_renko,0.00815100402397506
maribel_hearn,0.00815100402397506
ultimate_madoka,0.008126016808927975
"frilled_bow,",0.008107192803792636
"handgun,",0.00807260662980963
blue_pantyhose,0.007999872789866153
"bikini_top_only,",0.00796191771172314
crotch_rope,0.007961293665374503
tiara,0.007955188050331637
innertube,0.007909971540860228
garter_straps,0.00788508626435878
"steering_wheel,",0.007851505099305755
melon_bread,0.007817627203068257
"hachimaki,",0.0077183263583855445
"striped_ribbon,",0.0076043161118434606
reaching_towards_viewer,0.007586259041007796
"no_shoes,",0.007523626251376363
watermark,0.00751824917145673
two-tone_swimsuit,0.0074341383977634306
sailor_collar,0.007380655368491419
"plunging_neckline,",0.007379314280718769
"unbuttoned_shirt,",0.007378730588847099
"blue_leotard,",0.007377667356088876
"sitting_on_bench,",0.007288583664783629
tented_shirt,0.007288583664783629
overgrown,0.007213690503476575
red_hairband,0.007195379600705424
"cast,",0.007153822084782654
evangelion_\(mecha\),0.007153822084782654
cockpit,0.007153822084782654
spoken_musical_note,0.00710453435945755
drying,0.007074092365562256
dripping,0.007074092365562256
"drying_hair,",0.007074092365562256
"applying_makeup,",0.00704893467663643
"short_kimono,",0.007023692413846079
"ketchup,",0.007019999460203104
mouth_mask,0.00697215171591299
spread_toes,0.006909743834452915
smell,0.006909743834452915
fishing_rod,0.006893706159835849
paper_fan,0.006807588739747245
"long_bangs,",0.006679347891939219
cloud,0.006622860935883187
poke_ball_\(basic\),0.006477649372669953
scythe,0.006477180374547433
eula_\(genshin_impact\),0.0063233570659665525
"breasts_on_glass,",0.006303504709043072
text_focus,0.006203344260259785
"white_armor,",0.006130456850244179
"aura,",0.006114548008747539
"teacher,",0.006042479037559024
kicchou_yachie,0.006026129786334387
pointy_hair,0.006008814152914495
coconut,0.005910478102542301
bite_mark,0.005848146635138108
pilot_suit,0.0058259370848834134
multicolored_shirt,0.005819908018330964
holding_sword,0.0058124504070525594
takagi-san,0.00575766475035412
"opening_door,",0.005684278715120127
giantess,0.00566622097967406
hair_ornament,0.005468980418839966
solo,0.005350027769003355
black_ribbon,0.00532871948445223
black_jacket,0.005282073310993482
female_pubic_hair,0.005244314068403101
pubic_hair,0.005244314068403101
"nosebleed,",0.005138674039155268
"stirrup_legwear,",0.00484300293048045
split_ponytail,0.004774960857612844
"bowler_hat,",0.004774960857612844
pillar,0.004699402994346561
"choko_\(cup\),",0.004681483762428226
"gibson_les_paul,",0.0046382122946048675
:/,0.004623609229341011
puffy_pants,0.004623609229341011
clothed_female_nude_male,0.004519692749244378
"aestus_estus,",0.004433197834251863
barefoot,0.004416747725473154
neru_\(blue_archive\),0.004416449805639378
horikawa_raiko,0.00435552611359901
letty_whiterock,0.00435552611359901
checkered_skirt,0.00435552611359901
american_flag_dress,0.00435552611359901
karakasa_obake,0.00435552611359901
jeweled_branch_of_hourai,0.00435552611359901
nazrin,0.00435552611359901
rod_of_remorse,0.00435552611359901
watatsuki_no_yorihime,0.00435552611359901
wakasagihime,0.00435552611359901
brown_wings,0.00435552611359901
houjuu_nue,0.00435552611359901
hands_in_opposite_sleeves,0.00435552611359901
yumeko_\(touhou\),0.00435552611359901
kurodani_yamame,0.00435552611359901
ufo,0.00435552611359901
turtle,0.00435552611359901
motoori_kosuzu,0.00435552611359901
dowsing_rod,0.00435552611359901
kasodani_kyouko,0.00435552611359901
toramaru_shou,0.00435552611359901
single_wing,0.00435552611359901
noh_mask,0.00435552611359901
extra,0.00435552611359901
watatsuki_no_toyohime,0.00435552611359901
shinki_\(touhou\),0.00435552611359901
mini-hakkero,0.00435552611359901
in_bucket,0.00435552611359901
nekomata,0.00435552611359901
sunny_milk,0.00435552611359901
kine,0.00435552611359901
ajirogasa,0.00435552611359901
ringo_\(touhou\),0.00435552611359901
neck_ruff,0.00435552611359901
seiran_\(touhou\),0.00435552611359901
murasa_minamitsu,0.00435552611359901
arm_cannon,0.00435552611359901
miyako_yoshika,0.00435552611359901
kaenbyou_rin,0.00435552611359901
checkered_shirt,0.00435552611359901
aki_shizuha,0.00435552611359901
reisen_\(touhou_bougetsushou\),0.00435552611359901
kisume,0.00435552611359901
pillow_hat,0.00435552611359901
mima_\(touhou\),0.00435552611359901
bishamonten's_pagoda,0.00435552611359901
tanuki,0.00435552611359901
hoop,0.00435552611359901
zombie_pose,0.00435552611359901
yellow_wings,0.00435552611359901
mallet,0.00435552611359901
aki_minoriko,0.00435552611359901
tatara_kogasa,0.00435552611359901
tsukumo_yatsuhashi,0.00435552611359901
star_sapphire,0.00435552611359901
camouflage_headwear,0.00435552611359901
"thermometer,",0.004347632304849067
"head-mounted_display,",0.004331009123671365
"school_hat,",0.004241860116224135
reference_sheet,0.0041859628725683445
yellow_dress,0.004128820662629904
outside_border,0.00407533418619585
m4_carbine,0.004045141516477867
green_dress,0.003871088114033727
"gymnastics,",0.003854782731183271
frilled_skirt,0.003838046292931849
"palm_tree,",0.003784537020372158
"ceiling,",0.003590019633238191
hikimayu,0.0035778068288781564
"city,",0.003536315644128142
myoukou_\(kancolle\),0.0034641902618609585
holding_pom_poms,0.003428559901229231
golf_club,0.0033690924973816872
vodka_\(umamusume\),0.0033657606804060837
"excalibur_\(fate/stay_night\),",0.0032657549098408897
eye_mask,0.0032608194661337426
tracen_school_uniform,0.0030800127463975484
toenail_polish,0.003074252103005059
dawn_\(pokemon\),0.0030530364786459413
"hair_slicked_back,",0.0030427202754833896
"stuffed_shark,",0.0030041533685084953
kaguya_luna,0.002833075961425411
hands_up,0.0027565749536140782
bowl,0.0027545000554714976
"oversized_clothes,",0.002682242758421506
":q,",0.002606884066513378
ball,0.0024840819861693124
"cake,",0.002363833549518678
shuuchiin_academy_school_uniform,0.002323141890173143
floating_object,0.0020818998010862302
"white_shorts,",0.0019885233171116246
tears,0.0019571232278020167
pout,0.001842890026598678
"karaoke,",0.0017257248688971765
white_headwear,0.0016972524827951795
"foot_up,",0.0016553668235177784
grey_thighhighs,0.0016432720182476385
beach,0.0016089862734261333
leg_grab,0.001601798576678562
yellow_background,0.0015426859381885072
